Unnamed: 0	Sent_1	Sent_2	Sent_3	Sent_4	Sent_5	Sent_6	Sent_7	Sent_template_1	Sent_template_2	Sent_template_3	Sent_template_4	Sent_template_5	Sent_template_6	Sent_template_7	Sent_chunks_1	Sent_chunks_2	Sent_chunks_3	Sent_chunks_4	Sent_chunks_5	Sent_chunks_6	Sent_chunks_7	Answer_1	Answer_2	Answer_3	Answer_4	Answer_5	Answer_6	Answer_7	Answer_8	Answer_label_1	Answer_label_2	Answer_label_3	Answer_label_4	Answer_label_5	Answer_label_6	Answer_label_7	Answer_label_8	Answer_value_1	Answer_value_2	Answer_value_3	Answer_value_4	Answer_value_5	Answer_value_6	Answer_value_7	Answer_value_8	Answer_template_1	Answer_template_2	Answer_template_3	Answer_template_4	Answer_template_5	Answer_template_6	Answer_template_7	Answer_template_8	Answer_chunks_1	Answer_chunks_2	Answer_chunks_3	Answer_chunks_4	Answer_chunks_5	Answer_chunks_6	Answer_chunks_7	Answer_chunks_8
23	The manager of the right has resigned .	The managers of the right have resigned .	The manager of the rights has resigned .	The managers of the rights have resigned .	The manager of the right of the immigrant has resigned .	The managers of the right of the immigrant have resigned .	The manager of the rights of the immigrant has resigned .	Subj_sg P1_sg P2_None V_sg	Subj_pl P1_sg P2_None V_pl	Subj_sg P1_pl P2_None V_sg	Subj_pl P1_pl P2_None V_pl	Subj_sg P1_sg P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_sg P1_pl P2_sg V_sg	['The manager', 'of the right', '', 'has resigned', '.']	['The managers', 'of the right', '', 'have resigned', '.']	['The manager', 'of the rights', '', 'has resigned', '.']	['The managers', 'of the rights', '', 'have resigned', '.']	['The manager', 'of the right', 'of the immigrant', 'has resigned', '.']	['The managers', 'of the right', 'of the immigrant', 'have resigned', '.']	['The manager', 'of the rights', 'of the immigrant', 'has resigned', '.']	The managers of the rights of the immigrant have resigned .	The managers of the rights of the immigrants has resigned .	The managers of the rights of the immigrant has resigned .	The managers of the rights of the immigrant has resigned .	The managers of the right of the immigrant have resigned .	The managers of the rights of the immigrants have resigned .	The managers of the rights and the immigrants have resigned .	The managers of the rights of the immigrant in the ports have resigned .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_pl P1_pl P2_sg V_pl	Subj_pl P1_pl P2_pl V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_pl P1_pl P2_pl V_pl	Subj_pl P1_pl Conj2_pl V_pl	Subj_pl P1_pl P2_sg P3_pl V_pl	['The managers', 'of the rights', 'of the immigrant', 'have resigned', '.']	['The managers', 'of the rights', 'of the immigrants', 'has resigned', '.']	['The managers', 'of the rights', 'of the immigrant', 'has resigned', '.']	['The managers', 'of the rights', 'of the immigrant', 'has resigned', '.']	['The managers', 'of the right', 'of the immigrant', 'have resigned', '.']	['The managers', 'of the rights', 'of the immigrants', 'have resigned', '.']	['The managers', 'of the rights', 'and the immigrants', 'have resigned', '.']	['The managers', 'of the rights', 'of the immigrant', 'in the ports', 'have resigned', '.']
26	The pig of the worker is wallowing in the pond .	The pigs of the worker are wallowing in the pond .	The pig of the workers is wallowing in the pond .	The pigs of the workers are wallowing in the pond .	The pig of the worker in the field is wallowing in the pond .	The pigs of the worker in the field are wallowing in the pond .	The pig of the workers in the field is wallowing in the pond .	Subj_sg P1_sg P2_None V_sg	Subj_pl P1_sg P2_None V_pl	Subj_sg P1_pl P2_None V_sg	Subj_pl P1_pl P2_None V_pl	Subj_sg P1_sg P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_sg P1_pl P2_sg V_sg	['The pig', 'of the worker', '', 'is wallowing in the pond', '.']	['The pigs', 'of the worker', '', 'are wallowing in the pond', '.']	['The pig', 'of the workers', '', 'is wallowing in the pond', '.']	['The pigs', 'of the workers', '', 'are wallowing in the pond', '.']	['The pig', 'of the worker', 'in the field', 'is wallowing in the pond', '.']	['The pigs', 'of the worker', 'in the field', 'are wallowing in the pond', '.']	['The pig', 'of the workers', 'in the field', 'is wallowing in the pond', '.']	The pigs of the workers in the field are wallowing in the pond .	The pigs of the workers in the fields is wallowing in the pond .	The pigs of the workers in the field is wallowing in the pond .	The pigs of the workers in the field is wallowing in the pond .	The pigs of the worker in the field are wallowing in the pond .	The pigs of the workers in the fields are wallowing in the pond .	The pigs of the workers and the fields are wallowing in the pond .	The pigs of the workers in the field of the towns are wallowing in the pond .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_pl P1_pl P2_sg V_pl	Subj_pl P1_pl P2_pl V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_pl P1_pl P2_pl V_pl	Subj_pl P1_pl Conj2_pl V_pl	Subj_pl P1_pl P2_sg P3_pl V_pl	['The pigs', 'of the workers', 'in the field', 'are wallowing in the pond', '.']	['The pigs', 'of the workers', 'in the fields', 'is wallowing in the pond', '.']	['The pigs', 'of the workers', 'in the field', 'is wallowing in the pond', '.']	['The pigs', 'of the workers', 'in the field', 'is wallowing in the pond', '.']	['The pigs', 'of the worker', 'in the field', 'are wallowing in the pond', '.']	['The pigs', 'of the workers', 'in the fields', 'are wallowing in the pond', '.']	['The pigs', 'of the workers', 'and the fields', 'are wallowing in the pond', '.']	['The pigs', 'of the workers', 'in the field', 'of the towns', 'are wallowing in the pond', '.']
757	The journalists reported that the victims of the lies have filed a complaint .	The journalists reported that the victim of the lies has filed a complaint .	The journalists reported that the victims of the lie have filed a complaint .	The journalists reported that the victim of the lie has filed a complaint .	The journalists reported that the victims of the lies of the policemen have filed a complaint .	The journalists reported that the victim of the lies of the policemen has filed a complaint .	The journalists reported that the victims of the lie of the policemen have filed a complaint .	Prefix Subj_pl P1_pl P2_None V_pl	Prefix Subj_sg P1_pl P2_None V_sg	Prefix Subj_pl P1_sg P2_None V_pl	Prefix Subj_sg P1_sg P2_None V_sg	Prefix Subj_pl P1_pl P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_pl P1_sg P2_pl V_pl	['The journalists reported that', 'the victims', 'of the lies', '', 'have filed a complaint', '.']	['The journalists reported that', 'the victim', 'of the lies', '', 'has filed a complaint', '.']	['The journalists reported that', 'the victims', 'of the lie', '', 'have filed a complaint', '.']	['The journalists reported that', 'the victim', 'of the lie', '', 'has filed a complaint', '.']	['The journalists reported that', 'the victims', 'of the lies', 'of the policemen', 'have filed a complaint', '.']	['The journalists reported that', 'the victim', 'of the lies', 'of the policemen', 'has filed a complaint', '.']	['The journalists reported that', 'the victims', 'of the lie', 'of the policemen', 'have filed a complaint', '.']	The journalists reported that the victim of the lie of the policemen has filed a complaint .	The journalists reported that the victim of the lie of the policeman have filed a complaint .	The journalists reported that the victim of the lie of the policemen have filed a complaint .	The journalists reported that the victim of the lie of the policemen have filed a complaint .	The journalists reported that the victim of the lies of the policemen has filed a complaint .	The journalists reported that the victim of the lie of the policeman has filed a complaint .	The journalists reported that the victim of the lie and the policeman has filed a complaint .	The journalists reported that the victim of the lie of the policemen from the police station has filed a complaint .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Prefix Subj_sg P1_sg P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_sg	Prefix Subj_sg P1_sg Conj2_sg V_sg	Prefix Subj_sg P1_sg P2_pl P3_sg V_sg	['The journalists reported that', 'the victim', 'of the lie', 'of the policemen', 'has filed a complaint', '.']	['The journalists reported that', 'the victim', 'of the lie', 'of the policeman', 'have filed a complaint', '.']	['The journalists reported that', 'the victim', 'of the lie', 'of the policemen', 'have filed a complaint', '.']	['The journalists reported that', 'the victim', 'of the lie', 'of the policemen', 'have filed a complaint', '.']	['The journalists reported that', 'the victim', 'of the lies', 'of the policemen', 'has filed a complaint', '.']	['The journalists reported that', 'the victim', 'of the lie', 'of the policeman', 'has filed a complaint', '.']	['The journalists reported that', 'the victim', 'of the lie', 'and the policeman', 'has filed a complaint', '.']	['The journalists reported that', 'the victim', 'of the lie', 'of the policemen', 'from the police station', 'has filed a complaint', '.']
736	The computers with the programs that John used are broken .	The computer with the programs that John used is broken .	The computers with the program that John used are broken .	The computer with the program that John used is broken .	The computers with the programs of the experiments that John used are broken .	The computer with the programs of the experiments that John used is broken .	The computers with the program of the experiments that John used are broken .	Subj_pl P1_pl P2_None ROC_pl V_pl	Subj_sg P1_pl P2_None ROC_sg V_sg	Subj_pl P1_sg P2_None ROC_pl V_pl	Subj_sg P1_sg P2_None ROC_sg V_sg	Subj_pl P1_pl P2_pl ROC_pl V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_pl P1_sg P2_pl ROC_pl V_pl	['The computers', 'with the programs', '', 'that John used', 'are broken', '.']	['The computer', 'with the programs', '', 'that John used', 'is broken', '.']	['The computers', 'with the program', '', 'that John used', 'are broken', '.']	['The computer', 'with the program', '', 'that John used', 'is broken', '.']	['The computers', 'with the programs', 'of the experiments', 'that John used', 'are broken', '.']	['The computer', 'with the programs', 'of the experiments', 'that John used', 'is broken', '.']	['The computers', 'with the program', 'of the experiments', 'that John used', 'are broken', '.']	The computer with the program of the experiments that John used is broken .	The computer with the program of the experiment that John used are broken .	The computer with the program of the experiments that John used are broken .	The computer with the program of the experiments that John used are broken .	The computer with the programs of the experiments that John used is broken .	The computer with the program of the experiment that John used is broken .	The computer with the program and the experiment that John used is broken .	The computer with the program of the experiments of the student that John used is broken .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_sg P1_sg P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_sg	Subj_sg P1_sg Conj2_sg ROC_sg V_sg	Subj_sg P1_sg P2_pl P3_sg ROC_sg V_sg	['The computer', 'with the program', 'of the experiments', 'that John used', 'is broken', '.']	['The computer', 'with the program', 'of the experiment', 'that John used', 'are broken', '.']	['The computer', 'with the program', 'of the experiments', 'that John used', 'are broken', '.']	['The computer', 'with the program', 'of the experiments', 'that John used', 'are broken', '.']	['The computer', 'with the programs', 'of the experiments', 'that John used', 'is broken', '.']	['The computer', 'with the program', 'of the experiment', 'that John used', 'is broken', '.']	['The computer', 'with the program', 'and the experiment', 'that John used', 'is broken', '.']	['The computer', 'with the program', 'of the experiments', 'of the student', 'that John used', 'is broken', '.']
756	The architects of the castles that the administrators know have lost the plans .	The architect of the castles that the administrators know has lost the plans .	The architects of the castle that the administrators know have lost the plans .	The architect of the castle that the administrators know has lost the plans .	The architects of the castles of the millionaires that the administrators know have lost the plans .	The architect of the castles of the millionaires that the administrators know has lost the plans .	The architects of the castle of the millionaires that the administrators know have lost the plans .	Subj_pl P1_pl P2_None ROC_pl V_pl	Subj_sg P1_pl P2_None ROC_sg V_sg	Subj_pl P1_sg P2_None ROC_pl V_pl	Subj_sg P1_sg P2_None ROC_sg V_sg	Subj_pl P1_pl P2_pl ROC_pl V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_pl P1_sg P2_pl ROC_pl V_pl	['The architects', 'of the castles', '', 'that the administrators know', 'have lost the plans', '.']	['The architect', 'of the castles', '', 'that the administrators know', 'has lost the plans', '.']	['The architects', 'of the castle', '', 'that the administrators know', 'have lost the plans', '.']	['The architect', 'of the castle', '', 'that the administrators know', 'has lost the plans', '.']	['The architects', 'of the castles', 'of the millionaires', 'that the administrators know', 'have lost the plans', '.']	['The architect', 'of the castles', 'of the millionaires', 'that the administrators know', 'has lost the plans', '.']	['The architects', 'of the castle', 'of the millionaires', 'that the administrators know', 'have lost the plans', '.']	The architect of the castle of the millionaires that the administrators know has lost the plans .	The architect of the castle of the millionaire that the administrators know have lost the plans .	The architect of the castle of the millionaires that the administrators know have lost the plans .	The architect of the castle of the millionaires that the administrators know have lost the plans .	The architect of the castles of the millionaires that the administrators know has lost the plans .	The architect of the castle of the millionaire that the administrators know has lost the plans .	The architect of the castle and the millionaire that the administrators know has lost the plans .	The architect of the castle of the millionaires on the island that the administrators know has lost the plans .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_sg P1_sg P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_sg	Subj_sg P1_sg Conj2_sg ROC_sg V_sg	Subj_sg P1_sg P2_pl P3_sg ROC_sg V_sg	['The architect', 'of the castle', 'of the millionaires', 'that the administrators know', 'has lost the plans', '.']	['The architect', 'of the castle', 'of the millionaire', 'that the administrators know', 'have lost the plans', '.']	['The architect', 'of the castle', 'of the millionaires', 'that the administrators know', 'have lost the plans', '.']	['The architect', 'of the castle', 'of the millionaires', 'that the administrators know', 'have lost the plans', '.']	['The architect', 'of the castles', 'of the millionaires', 'that the administrators know', 'has lost the plans', '.']	['The architect', 'of the castle', 'of the millionaire', 'that the administrators know', 'has lost the plans', '.']	['The architect', 'of the castle', 'and the millionaire', 'that the administrators know', 'has lost the plans', '.']	['The architect', 'of the castle', 'of the millionaires', 'on the island', 'that the administrators know', 'has lost the plans', '.']
736	John thinks that the computers with the programs are broken .	John thinks that the computer with the programs is broken .	John thinks that the computers with the program are broken .	John thinks that the computer with the program is broken .	John thinks that the computers with the programs of the experiments are broken .	John thinks that the computer with the programs of the experiments is broken .	John thinks that the computers with the program of the experiments are broken .	Prefix Subj_pl P1_pl P2_None V_pl	Prefix Subj_sg P1_pl P2_None V_sg	Prefix Subj_pl P1_sg P2_None V_pl	Prefix Subj_sg P1_sg P2_None V_sg	Prefix Subj_pl P1_pl P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_pl P1_sg P2_pl V_pl	['John thinks that', 'the computers', 'with the programs', '', 'are broken', '.']	['John thinks that', 'the computer', 'with the programs', '', 'is broken', '.']	['John thinks that', 'the computers', 'with the program', '', 'are broken', '.']	['John thinks that', 'the computer', 'with the program', '', 'is broken', '.']	['John thinks that', 'the computers', 'with the programs', 'of the experiments', 'are broken', '.']	['John thinks that', 'the computer', 'with the programs', 'of the experiments', 'is broken', '.']	['John thinks that', 'the computers', 'with the program', 'of the experiments', 'are broken', '.']	John thinks that the computer with the program of the experiments is broken .	John thinks that the computer with the program of the experiment are broken .	John thinks that the computer with the program of the experiments are broken .	John thinks that the computer with the program of the experiments are broken .	John thinks that the computer with the programs of the experiments is broken .	John thinks that the computer with the program of the experiment is broken .	John thinks that the computer with the program and the experiment is broken .	John thinks that the computer with the program of the experiments of the student is broken .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Prefix Subj_sg P1_sg P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_sg	Prefix Subj_sg P1_sg Conj2_sg V_sg	Prefix Subj_sg P1_sg P2_pl P3_sg V_sg	['John thinks that', 'the computer', 'with the program', 'of the experiments', 'is broken', '.']	['John thinks that', 'the computer', 'with the program', 'of the experiment', 'are broken', '.']	['John thinks that', 'the computer', 'with the program', 'of the experiments', 'are broken', '.']	['John thinks that', 'the computer', 'with the program', 'of the experiments', 'are broken', '.']	['John thinks that', 'the computer', 'with the programs', 'of the experiments', 'is broken', '.']	['John thinks that', 'the computer', 'with the program', 'of the experiment', 'is broken', '.']	['John thinks that', 'the computer', 'with the program', 'and the experiment', 'is broken', '.']	['John thinks that', 'the computer', 'with the program', 'of the experiments', 'of the student', 'is broken', '.']
761	The prosecutors think that the lawyers of the thieves have returned .	The prosecutors think that the lawyer of the thieves has returned .	The prosecutors think that the lawyers of the thief have returned .	The prosecutors think that the lawyer of the thief has returned .	The prosecutors think that the lawyers of the thieves from the villages have returned .	The prosecutors think that the lawyer of the thieves from the villages has returned .	The prosecutors think that the lawyers of the thief from the villages have returned .	Prefix Subj_pl P1_pl P2_None V_pl	Prefix Subj_sg P1_pl P2_None V_sg	Prefix Subj_pl P1_sg P2_None V_pl	Prefix Subj_sg P1_sg P2_None V_sg	Prefix Subj_pl P1_pl P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_pl P1_sg P2_pl V_pl	['The prosecutors think that', 'the lawyers', 'of the thieves', '', 'have returned', '.']	['The prosecutors think that', 'the lawyer', 'of the thieves', '', 'has returned', '.']	['The prosecutors think that', 'the lawyers', 'of the thief', '', 'have returned', '.']	['The prosecutors think that', 'the lawyer', 'of the thief', '', 'has returned', '.']	['The prosecutors think that', 'the lawyers', 'of the thieves', 'from the villages', 'have returned', '.']	['The prosecutors think that', 'the lawyer', 'of the thieves', 'from the villages', 'has returned', '.']	['The prosecutors think that', 'the lawyers', 'of the thief', 'from the villages', 'have returned', '.']	The prosecutors think that the lawyer of the thief from the villages has returned .	The prosecutors think that the lawyer of the thief from the village have returned .	The prosecutors think that the lawyer of the thief from the villages have returned .	The prosecutors think that the lawyer of the thief from the villages have returned .	The prosecutors think that the lawyer of the thieves from the villages has returned .	The prosecutors think that the lawyer of the thief from the village has returned .	The prosecutors think that the lawyer of the thief and the village has returned .	The prosecutors think that the lawyer of the thief from the villages close to the lake has returned .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Prefix Subj_sg P1_sg P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_sg	Prefix Subj_sg P1_sg Conj2_sg V_sg	Prefix Subj_sg P1_sg P2_pl P3_sg V_sg	['The prosecutors think that', 'the lawyer', 'of the thief', 'from the villages', 'has returned', '.']	['The prosecutors think that', 'the lawyer', 'of the thief', 'from the village', 'have returned', '.']	['The prosecutors think that', 'the lawyer', 'of the thief', 'from the villages', 'have returned', '.']	['The prosecutors think that', 'the lawyer', 'of the thief', 'from the villages', 'have returned', '.']	['The prosecutors think that', 'the lawyer', 'of the thieves', 'from the villages', 'has returned', '.']	['The prosecutors think that', 'the lawyer', 'of the thief', 'from the village', 'has returned', '.']	['The prosecutors think that', 'the lawyer', 'of the thief', 'and the village', 'has returned', '.']	['The prosecutors think that', 'the lawyer', 'of the thief', 'from the villages', 'close to the lake', 'has returned', '.']
743	My neighbor said that the writings on the doors angered her mother .	My neighbor said that the writing on the doors angered her mother .	My neighbor said that the writings on the door angered her mother .	My neighbor said that the writing on the door angered her mother .	My neighbor said that the writings on the doors of the rooms angered her mother .	My neighbor said that the writing on the doors of the rooms angered her mother .	My neighbor said that the writings on the door of the rooms angered her mother .	Prefix Subj_pl P1_pl P2_None V_pl	Prefix Subj_sg P1_pl P2_None V_sg	Prefix Subj_pl P1_sg P2_None V_pl	Prefix Subj_sg P1_sg P2_None V_sg	Prefix Subj_pl P1_pl P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_pl P1_sg P2_pl V_pl	['My neighbor said that', 'the writings', 'on the doors', '', 'angered her mother', '.']	['My neighbor said that', 'the writing', 'on the doors', '', 'angered her mother', '.']	['My neighbor said that', 'the writings', 'on the door', '', 'angered her mother', '.']	['My neighbor said that', 'the writing', 'on the door', '', 'angered her mother', '.']	['My neighbor said that', 'the writings', 'on the doors', 'of the rooms', 'angered her mother', '.']	['My neighbor said that', 'the writing', 'on the doors', 'of the rooms', 'angered her mother', '.']	['My neighbor said that', 'the writings', 'on the door', 'of the rooms', 'angered her mother', '.']	My neighbor said that the writing on the door of the rooms angered her mother .	My neighbor said that the writing on the door of the room angered her mother .	My neighbor said that the writing on the door of the rooms angered her mother .	My neighbor said that the writing on the door of the rooms angered her mother .	My neighbor said that the writing on the doors of the rooms angered her mother .	My neighbor said that the writing on the door of the room angered her mother .	My neighbor said that the writing on the door and the room angered her mother .	My neighbor said that the writing on the door of the rooms of the girl angered her mother .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Prefix Subj_sg P1_sg P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_sg	Prefix Subj_sg P1_sg Conj2_sg V_sg	Prefix Subj_sg P1_sg P2_pl P3_sg V_sg	['My neighbor said that', 'the writing', 'on the door', 'of the rooms', 'angered her mother', '.']	['My neighbor said that', 'the writing', 'on the door', 'of the room', 'angered her mother', '.']	['My neighbor said that', 'the writing', 'on the door', 'of the rooms', 'angered her mother', '.']	['My neighbor said that', 'the writing', 'on the door', 'of the rooms', 'angered her mother', '.']	['My neighbor said that', 'the writing', 'on the doors', 'of the rooms', 'angered her mother', '.']	['My neighbor said that', 'the writing', 'on the door', 'of the room', 'angered her mother', '.']	['My neighbor said that', 'the writing', 'on the door', 'and the room', 'angered her mother', '.']	['My neighbor said that', 'the writing', 'on the door', 'of the rooms', 'of the girl', 'angered her mother', '.']
739	The editor realized that the books and the privatizations excited the public .	The editor realized that the book and the privatizations excited the public .	The editor realized that the books on the privatization excited the public .	The editor realized that the book on the privatization excited the public .	The editor realized that the books and the privatizations of the companies excited the public .	The editor realized that the book and the privatizations of the companies excited the public .	The editor realized that the books on the privatization of the companies excited the public .	Prefix Subj_pl P1_pl P2_None V_pl	Prefix Subj_sg P1_pl P2_None V_sg	Prefix Subj_pl P1_sg P2_None V_pl	Prefix Subj_sg P1_sg P2_None V_sg	Prefix Subj_pl P1_pl P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_pl P1_sg P2_pl V_pl	['The editor realized that', 'the books', 'and the privatizations', '', 'excited the public', '.']	['The editor realized that', 'the book', 'and the privatizations', '', 'excited the public', '.']	['The editor realized that', 'the books', 'on the privatization', '', 'excited the public', '.']	['The editor realized that', 'the book', 'on the privatization', '', 'excited the public', '.']	['The editor realized that', 'the books', 'and the privatizations', 'of the companies', 'excited the public', '.']	['The editor realized that', 'the book', 'and the privatizations', 'of the companies', 'excited the public', '.']	['The editor realized that', 'the books', 'on the privatization', 'of the companies', 'excited the public', '.']	The editor realized that the book on the privatization of the companies excited the public .	The editor realized that the book on the privatization of the company excited the public .	The editor realized that the book on the privatization of the companies excited the public .	The editor realized that the book on the privatization of the companies excited the public .	The editor realized that the book and the privatizations of the companies excited the public .	The editor realized that the book on the privatization of the company excited the public .	The editor realized that the book on the privatization and the company excited the public .	The editor realized that the book on the privatization of the companies in the city excited the public .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Prefix Subj_sg P1_sg P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_sg	Prefix Subj_sg P1_sg Conj2_sg V_sg	Prefix Subj_sg P1_sg P2_pl P3_sg V_sg	['The editor realized that', 'the book', 'on the privatization', 'of the companies', 'excited the public', '.']	['The editor realized that', 'the book', 'on the privatization', 'of the company', 'excited the public', '.']	['The editor realized that', 'the book', 'on the privatization', 'of the companies', 'excited the public', '.']	['The editor realized that', 'the book', 'on the privatization', 'of the companies', 'excited the public', '.']	['The editor realized that', 'the book', 'and the privatizations', 'of the companies', 'excited the public', '.']	['The editor realized that', 'the book', 'on the privatization', 'of the company', 'excited the public', '.']	['The editor realized that', 'the book', 'on the privatization', 'and the company', 'excited the public', '.']	['The editor realized that', 'the book', 'on the privatization', 'of the companies', 'in the city', 'excited the public', '.']
742	The article reported that the theories on the songs divide the researchers .	The article reported that the theory on the songs divides the researchers .	The article reported that the theories on the song divide the researchers .	The article reported that the theory on the song divides the researchers .	The article reported that the theories on the songs of the canaries divide the researchers .	The article reported that the theory on the songs of the canaries divides the researchers .	The article reported that the theories on the song of the canaries divide the researchers .	Prefix Subj_pl P1_pl P2_None V_pl	Prefix Subj_sg P1_pl P2_None V_sg	Prefix Subj_pl P1_sg P2_None V_pl	Prefix Subj_sg P1_sg P2_None V_sg	Prefix Subj_pl P1_pl P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_pl P1_sg P2_pl V_pl	['The article reported that', 'the theories', 'on the songs', '', 'divide the researchers', '.']	['The article reported that', 'the theory', 'on the songs', '', 'divides the researchers', '.']	['The article reported that', 'the theories', 'on the song', '', 'divide the researchers', '.']	['The article reported that', 'the theory', 'on the song', '', 'divides the researchers', '.']	['The article reported that', 'the theories', 'on the songs', 'of the canaries', 'divide the researchers', '.']	['The article reported that', 'the theory', 'on the songs', 'of the canaries', 'divides the researchers', '.']	['The article reported that', 'the theories', 'on the song', 'of the canaries', 'divide the researchers', '.']	The article reported that the theory on the song of the canaries divides the researchers .	The article reported that the theory on the song of the canary divide the researchers .	The article reported that the theory on the song of the canaries divide the researchers .	The article reported that the theory on the song of the canaries divide the researchers .	The article reported that the theory on the songs of the canaries divides the researchers .	The article reported that the theory on the song of the canary divides the researchers .	The article reported that the theory on the song and the canary divides the researchers .	The article reported that the theory on the song of the canaries in the mountain divides the researchers .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Prefix Subj_sg P1_sg P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_sg	Prefix Subj_sg P1_sg Conj2_sg V_sg	Prefix Subj_sg P1_sg P2_pl P3_sg V_sg	['The article reported that', 'the theory', 'on the song', 'of the canaries', 'divides the researchers', '.']	['The article reported that', 'the theory', 'on the song', 'of the canary', 'divide the researchers', '.']	['The article reported that', 'the theory', 'on the song', 'of the canaries', 'divide the researchers', '.']	['The article reported that', 'the theory', 'on the song', 'of the canaries', 'divide the researchers', '.']	['The article reported that', 'the theory', 'on the songs', 'of the canaries', 'divides the researchers', '.']	['The article reported that', 'the theory', 'on the song', 'of the canary', 'divides the researchers', '.']	['The article reported that', 'the theory', 'on the song', 'and the canary', 'divides the researchers', '.']	['The article reported that', 'the theory', 'on the song', 'of the canaries', 'in the mountain', 'divides the researchers', '.']
