Unnamed: 0	Sent_1	Sent_2	Sent_3	Sent_4	Sent_5	Sent_6	Sent_7	Sent_template_1	Sent_template_2	Sent_template_3	Sent_template_4	Sent_template_5	Sent_template_6	Sent_template_7	Sent_chunks_1	Sent_chunks_2	Sent_chunks_3	Sent_chunks_4	Sent_chunks_5	Sent_chunks_6	Sent_chunks_7	Answer_1	Answer_2	Answer_3	Answer_4	Answer_5	Answer_6	Answer_7	Answer_8	Answer_label_1	Answer_label_2	Answer_label_3	Answer_label_4	Answer_label_5	Answer_label_6	Answer_label_7	Answer_label_8	Answer_value_1	Answer_value_2	Answer_value_3	Answer_value_4	Answer_value_5	Answer_value_6	Answer_value_7	Answer_value_8	Answer_template_1	Answer_template_2	Answer_template_3	Answer_template_4	Answer_template_5	Answer_template_6	Answer_template_7	Answer_template_8	Answer_chunks_1	Answer_chunks_2	Answer_chunks_3	Answer_chunks_4	Answer_chunks_5	Answer_chunks_6	Answer_chunks_7	Answer_chunks_8
22	The plate with the key is on the shelf .	The basketes with the key are on the shelf .	The book with the keys is on the shelf .	The casees with the keys are on the shelf .	The card with the key of the cell is on the shelf .	The bottlees with the key of the cell are on the shelf .	The bag with the keys of the cell is on the shelf .	Subj_sg P1_sg P2_None V_sg	Subj_pl P1_sg P2_None V_pl	Subj_sg P1_pl P2_None V_sg	Subj_pl P1_pl P2_None V_pl	Subj_sg P1_sg P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_sg P1_pl P2_sg V_sg	['The plate', 'with the key', '', 'is on the shelf', '.']	['The basketes', 'with the key', '', 'are on the shelf', '.']	['The book', 'with the keys', '', 'is on the shelf', '.']	['The casees', 'with the keys', '', 'are on the shelf', '.']	['The card', 'with the key', 'of the cell', 'is on the shelf', '.']	['The bottlees', 'with the key', 'of the cell', 'are on the shelf', '.']	['The bag', 'with the keys', 'of the cell', 'is on the shelf', '.']	The bottlees with the keys of the cell are on the shelf .	The bottlees with the keys of the cells is on the shelf .	The bottlees with the keys of the cell is on the shelf .	The bottlees with the keys of the cell is on the shelf .	The bottlees with the key of the cell are on the shelf .	The bottlees with the keys of the cells are on the shelf .	The bottlees with the keys and the cells are on the shelf .	The bottlees with the keys of the cell of the prisoners are on the shelf .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_pl P1_pl P2_sg V_pl	Subj_pl P1_pl P2_pl V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_pl P1_pl P2_pl V_pl	Subj_pl P1_pl Conj2_pl V_pl	Subj_pl P1_pl P2_sg P3_pl V_pl	['The bottlees', 'with the keys', 'of the cell', 'are on the shelf', '.']	['The bottlees', 'with the keys', 'of the cells', 'is on the shelf', '.']	['The bottlees', 'with the keys', 'of the cell', 'is on the shelf', '.']	['The bottlees', 'with the keys', 'of the cell', 'is on the shelf', '.']	['The bottlees', 'with the key', 'of the cell', 'are on the shelf', '.']	['The bottlees', 'with the keys', 'of the cells', 'are on the shelf', '.']	['The bottlees', 'with the keys', 'and the cells', 'are on the shelf', '.']	['The bottlees', 'with the keys', 'of the cell', 'of the prisoners', 'are on the shelf', '.']
16013	The trainers of the winners that the colleagues like are getting a big raise .	The trainer of the winners that the colleagues agree is getting a big raise .	The trainers of the winner that the colleagues think are getting a big raise .	The trainer of the winner that the colleagues choose is getting a big raise .	The trainers of the winners of the games that the colleagues know are getting a big raise .	The trainer of the winners of the games that the colleagues believe is getting a big raise .	The trainers of the winner of the games that the colleagues say are getting a big raise .	Subj_pl P1_pl P2_None ROC_pl V_pl	Subj_sg P1_pl P2_None ROC_sg V_sg	Subj_pl P1_sg P2_None ROC_pl V_pl	Subj_sg P1_sg P2_None ROC_sg V_sg	Subj_pl P1_pl P2_pl ROC_pl V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_pl P1_sg P2_pl ROC_pl V_pl	['The trainers', 'of the winners', '', 'that the colleagues like', 'are getting a big raise', '.']	['The trainer', 'of the winners', '', 'that the colleagues agree', 'is getting a big raise', '.']	['The trainers', 'of the winner', '', 'that the colleagues think', 'are getting a big raise', '.']	['The trainer', 'of the winner', '', 'that the colleagues choose', 'is getting a big raise', '.']	['The trainers', 'of the winners', 'of the games', 'that the colleagues know', 'are getting a big raise', '.']	['The trainer', 'of the winners', 'of the games', 'that the colleagues believe', 'is getting a big raise', '.']	['The trainers', 'of the winner', 'of the games', 'that the colleagues say', 'are getting a big raise', '.']	The trainer of the winner of the games that the colleagues say is getting a big raise .	The trainer of the winner of the game that the colleagues say are getting a big raise .	The trainer of the winner of the games that the colleagues say are getting a big raise .	The trainer of the winner of the games that the colleagues say are getting a big raise .	The trainer of the winners of the games that the colleagues say is getting a big raise .	The trainer of the winner of the game that the colleagues say is getting a big raise .	The trainer of the winner and the game that the colleagues say is getting a big raise .	The trainer of the winner of the games in the tournament that the colleagues say is getting a big raise .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_sg P1_sg P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_sg	Subj_sg P1_sg Conj2_sg ROC_sg V_sg	Subj_sg P1_sg P2_pl P3_sg ROC_sg V_sg	['The trainer', 'of the winner', 'of the games', 'that the colleagues say', 'is getting a big raise', '.']	['The trainer', 'of the winner', 'of the game', 'that the colleagues say', 'are getting a big raise', '.']	['The trainer', 'of the winner', 'of the games', 'that the colleagues say', 'are getting a big raise', '.']	['The trainer', 'of the winner', 'of the games', 'that the colleagues say', 'are getting a big raise', '.']	['The trainer', 'of the winners', 'of the games', 'that the colleagues say', 'is getting a big raise', '.']	['The trainer', 'of the winner', 'of the game', 'that the colleagues say', 'is getting a big raise', '.']	['The trainer', 'of the winner', 'and the game', 'that the colleagues say', 'is getting a big raise', '.']	['The trainer', 'of the winner', 'of the games', 'in the tournament', 'that the colleagues say', 'is getting a big raise', '.']
16171	The colleagues know that the trainers of the boys are getting a big raise .	The colleagues know that the trainer of the men is getting a big raise .	The colleagues know that the trainers of the winner are getting a big raise .	The colleagues know that the trainer of the winner is getting a big raise .	The colleagues know that the trainers of the children of the games are getting a big raise .	The colleagues know that the trainer of the students of the games is getting a big raise .	The colleagues know that the trainers of the winner of the games are getting a big raise .	Prefix Subj_pl P1_pl P2_None V_pl	Prefix Subj_sg P1_pl P2_None V_sg	Prefix Subj_pl P1_sg P2_None V_pl	Prefix Subj_sg P1_sg P2_None V_sg	Prefix Subj_pl P1_pl P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_pl P1_sg P2_pl V_pl	['The colleagues know that', 'the trainers', 'of the boys', '', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the men', '', 'is getting a big raise', '.']	['The colleagues know that', 'the trainers', 'of the winner', '', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', '', 'is getting a big raise', '.']	['The colleagues know that', 'the trainers', 'of the children', 'of the games', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the students', 'of the games', 'is getting a big raise', '.']	['The colleagues know that', 'the trainers', 'of the winner', 'of the games', 'are getting a big raise', '.']	The colleagues know that the trainer of the winner of the games is getting a big raise .	The colleagues know that the trainer of the winner of the game are getting a big raise .	The colleagues know that the trainer of the winner of the games are getting a big raise .	The colleagues know that the trainer of the winner of the games are getting a big raise .	The colleagues know that the trainer of the teams of the games is getting a big raise .	The colleagues know that the trainer of the winner of the game is getting a big raise .	The colleagues know that the trainer of the winner and the game is getting a big raise .	The colleagues know that the trainer of the winner of the games in the tournament is getting a big raise .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Prefix Subj_sg P1_sg P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_sg	Prefix Subj_sg P1_sg Conj2_sg V_sg	Prefix Subj_sg P1_sg P2_pl P3_sg V_sg	['The colleagues know that', 'the trainer', 'of the winner', 'of the games', 'is getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'of the game', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'of the games', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'of the games', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the teams', 'of the games', 'is getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'of the game', 'is getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'and the game', 'is getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'of the games', 'in the tournament', 'is getting a big raise', '.']
16183	The boys hoped that the owners of the parrots are coming .	The teachers hoped that the owner of the parrots is coming .	The children hoped that the owners of the parrot are coming .	The men hoped that the owner of the parrot is coming .	The students hoped that the owners of the parrots in the trees are coming .	The experts hoped that the owner of the parrots in the trees is coming .	The guests hoped that the owners of the parrot in the trees are coming .	Prefix Subj_pl P1_pl P2_None V_pl	Prefix Subj_sg P1_pl P2_None V_sg	Prefix Subj_pl P1_sg P2_None V_pl	Prefix Subj_sg P1_sg P2_None V_sg	Prefix Subj_pl P1_pl P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_pl P1_sg P2_pl V_pl	['The boys hoped that', 'the owners', 'of the parrots', '', 'are coming', '.']	['The teachers hoped that', 'the owner', 'of the parrots', '', 'is coming', '.']	['The children hoped that', 'the owners', 'of the parrot', '', 'are coming', '.']	['The men hoped that', 'the owner', 'of the parrot', '', 'is coming', '.']	['The students hoped that', 'the owners', 'of the parrots', 'in the trees', 'are coming', '.']	['The experts hoped that', 'the owner', 'of the parrots', 'in the trees', 'is coming', '.']	['The guests hoped that', 'the owners', 'of the parrot', 'in the trees', 'are coming', '.']	The boys hoped that the owner of the parrot in the trees is coming .	The boys hoped that the owner of the parrot in the tree are coming .	The boys hoped that the owner of the parrot in the trees are coming .	The boys hoped that the owner of the parrot in the trees are coming .	The boys hoped that the owner of the parrots in the trees is coming .	The boys hoped that the owner of the parrot in the tree is coming .	The boys hoped that the owner of the parrot and the tree is coming .	The boys hoped that the owner of the parrot in the trees in the garden is coming .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Prefix Subj_sg P1_sg P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_sg	Prefix Subj_sg P1_sg Conj2_sg V_sg	Prefix Subj_sg P1_sg P2_pl P3_sg V_sg	['The boys hoped that', 'the owner', 'of the parrot', 'in the trees', 'is coming', '.']	['The boys hoped that', 'the owner', 'of the parrot', 'in the tree', 'are coming', '.']	['The boys hoped that', 'the owner', 'of the parrot', 'in the trees', 'are coming', '.']	['The boys hoped that', 'the owner', 'of the parrot', 'in the trees', 'are coming', '.']	['The boys hoped that', 'the owner', 'of the parrots', 'in the trees', 'is coming', '.']	['The boys hoped that', 'the owner', 'of the parrot', 'in the tree', 'is coming', '.']	['The boys hoped that', 'the owner', 'of the parrot', 'and the tree', 'is coming', '.']	['The boys hoped that', 'the owner', 'of the parrot', 'in the trees', 'in the garden', 'is coming', '.']
16015	The children of the parrots that the neighbors like are coming .	The owner of the parrots that the neighbors like is coming .	The boys of the parrot that the neighbors like are coming .	The owner of the parrot that the neighbors like is coming .	The men of the parrots in the trees that the neighbors like are coming .	The owner of the parrots in the trees that the neighbors like is coming .	The guys of the parrot in the trees that the neighbors like are coming .	Subj_pl P1_pl P2_None ROC_pl V_pl	Subj_sg P1_pl P2_None ROC_sg V_sg	Subj_pl P1_sg P2_None ROC_pl V_pl	Subj_sg P1_sg P2_None ROC_sg V_sg	Subj_pl P1_pl P2_pl ROC_pl V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_pl P1_sg P2_pl ROC_pl V_pl	['The children', 'of the parrots', '', 'that the neighbors like', 'are coming', '.']	['The owner', 'of the parrots', '', 'that the neighbors like', 'is coming', '.']	['The boys', 'of the parrot', '', 'that the neighbors like', 'are coming', '.']	['The owner', 'of the parrot', '', 'that the neighbors like', 'is coming', '.']	['The men', 'of the parrots', 'in the trees', 'that the neighbors like', 'are coming', '.']	['The owner', 'of the parrots', 'in the trees', 'that the neighbors like', 'is coming', '.']	['The guys', 'of the parrot', 'in the trees', 'that the neighbors like', 'are coming', '.']	The owner of the parrot in the trees that the neighbors like is coming .	The owner of the parrot in the tree that the neighbors like are coming .	The owner of the parrot in the trees that the neighbors like are coming .	The owner of the parrot in the trees that the neighbors like are coming .	The owner of the parrots in the trees that the neighbors like is coming .	The owner of the parrot in the tree that the neighbors like is coming .	The owner of the parrot and the tree that the neighbors like is coming .	The owner of the parrot in the trees in the garden that the neighbors like is coming .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_sg P1_sg P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_sg	Subj_sg P1_sg Conj2_sg ROC_sg V_sg	Subj_sg P1_sg P2_pl P3_sg ROC_sg V_sg	['The owner', 'of the parrot', 'in the trees', 'that the neighbors like', 'is coming', '.']	['The owner', 'of the parrot', 'in the tree', 'that the neighbors like', 'are coming', '.']	['The owner', 'of the parrot', 'in the trees', 'that the neighbors like', 'are coming', '.']	['The owner', 'of the parrot', 'in the trees', 'that the neighbors like', 'are coming', '.']	['The owner', 'of the parrots', 'in the trees', 'that the neighbors like', 'is coming', '.']	['The owner', 'of the parrot', 'in the tree', 'that the neighbors like', 'is coming', '.']	['The owner', 'of the parrot', 'and the tree', 'that the neighbors like', 'is coming', '.']	['The owner', 'of the parrot', 'in the trees', 'in the garden', 'that the neighbors like', 'is coming', '.']
33	The work on the privatization excited the public .	The focuss on the privatization excited the public .	The news and the privatizations excited the public .	The articles and the privatizations excited the public .	The debate on the privatization of the company excited the public .	The storys on the privatization of the company excited the public .	The report and the privatizations of the company excited the public .	Subj_sg P1_sg P2_None V_sg	Subj_pl P1_sg P2_None V_pl	Subj_sg P1_pl P2_None V_sg	Subj_pl P1_pl P2_None V_pl	Subj_sg P1_sg P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_sg P1_pl P2_sg V_sg	['The work', 'on the privatization', '', 'excited the public', '.']	['The focuss', 'on the privatization', '', 'excited the public', '.']	['The news', 'and the privatizations', '', 'excited the public', '.']	['The articles', 'and the privatizations', '', 'excited the public', '.']	['The debate', 'on the privatization', 'of the company', 'excited the public', '.']	['The storys', 'on the privatization', 'of the company', 'excited the public', '.']	['The report', 'and the privatizations', 'of the company', 'excited the public', '.']	The newss and the privatizations of the company excited the public .	The newss and the privatizations of the companies excited the public .	The newss and the privatizations of the company excited the public .	The newss and the privatizations of the company excited the public .	The newss on the privatization of the company excited the public .	The newss and the privatizations of the companies excited the public .	The newss and the privatizations and the companies excited the public .	The newss and the privatizations of the company in the cities excited the public .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_pl P1_pl P2_sg V_pl	Subj_pl P1_pl P2_pl V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_pl P1_pl P2_pl V_pl	Subj_pl P1_pl Conj2_pl V_pl	Subj_pl P1_pl P2_sg P3_pl V_pl	['The newss', 'and the privatizations', 'of the company', 'excited the public', '.']	['The newss', 'and the privatizations', 'of the companies', 'excited the public', '.']	['The newss', 'and the privatizations', 'of the company', 'excited the public', '.']	['The newss', 'and the privatizations', 'of the company', 'excited the public', '.']	['The newss', 'on the privatization', 'of the company', 'excited the public', '.']	['The newss', 'and the privatizations', 'of the companies', 'excited the public', '.']	['The newss', 'and the privatizations', 'and the companies', 'excited the public', '.']	['The newss', 'and the privatizations', 'of the company', 'in the cities', 'excited the public', '.']
31	The article on the privatization excited the public .	The works on the privatization excited the public .	The report and the privatizations excited the public .	The focuss and the privatizations excited the public .	The story on the privatization of the company excited the public .	The newss on the privatization of the company excited the public .	The debate and the privatizations of the company excited the public .	Subj_sg P1_sg P2_None V_sg	Subj_pl P1_sg P2_None V_pl	Subj_sg P1_pl P2_None V_sg	Subj_pl P1_pl P2_None V_pl	Subj_sg P1_sg P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_sg P1_pl P2_sg V_sg	['The article', 'on the privatization', '', 'excited the public', '.']	['The works', 'on the privatization', '', 'excited the public', '.']	['The report', 'and the privatizations', '', 'excited the public', '.']	['The focuss', 'and the privatizations', '', 'excited the public', '.']	['The story', 'on the privatization', 'of the company', 'excited the public', '.']	['The newss', 'on the privatization', 'of the company', 'excited the public', '.']	['The debate', 'and the privatizations', 'of the company', 'excited the public', '.']	The focuss and the privatizations of the company excited the public .	The focuss and the privatizations of the companies excited the public .	The focuss and the privatizations of the company excited the public .	The focuss and the privatizations of the company excited the public .	The focuss on the privatization of the company excited the public .	The focuss and the privatizations of the companies excited the public .	The focuss and the privatizations and the companies excited the public .	The focuss and the privatizations of the company in the cities excited the public .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_pl P1_pl P2_sg V_pl	Subj_pl P1_pl P2_pl V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_pl P1_pl P2_pl V_pl	Subj_pl P1_pl Conj2_pl V_pl	Subj_pl P1_pl P2_sg P3_pl V_pl	['The focuss', 'and the privatizations', 'of the company', 'excited the public', '.']	['The focuss', 'and the privatizations', 'of the companies', 'excited the public', '.']	['The focuss', 'and the privatizations', 'of the company', 'excited the public', '.']	['The focuss', 'and the privatizations', 'of the company', 'excited the public', '.']	['The focuss', 'on the privatization', 'of the company', 'excited the public', '.']	['The focuss', 'and the privatizations', 'of the companies', 'excited the public', '.']	['The focuss', 'and the privatizations', 'and the companies', 'excited the public', '.']	['The focuss', 'and the privatizations', 'of the company', 'in the cities', 'excited the public', '.']
16024	The guys of the parrots that the neighbors like are coming .	The owner of the parrots that the neighbors like is coming .	The kids of the parrot that the neighbors like are coming .	The owner of the parrot that the neighbors like is coming .	The visitors of the parrots in the trees that the neighbors like are coming .	The owner of the parrots in the trees that the neighbors like is coming .	The parents of the parrot in the trees that the neighbors like are coming .	Subj_pl P1_pl P2_None ROC_pl V_pl	Subj_sg P1_pl P2_None ROC_sg V_sg	Subj_pl P1_sg P2_None ROC_pl V_pl	Subj_sg P1_sg P2_None ROC_sg V_sg	Subj_pl P1_pl P2_pl ROC_pl V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_pl P1_sg P2_pl ROC_pl V_pl	['The owners', 'of the parrots', '', 'that the neighbors like', 'are coming', '.']	['The owner', 'of the parrots', '', 'that the neighbors like', 'is coming', '.']	['The owners', 'of the parrot', '', 'that the neighbors like', 'are coming', '.']	['The owner', 'of the parrot', '', 'that the neighbors like', 'is coming', '.']	['The owners', 'of the parrots', 'in the trees', 'that the neighbors like', 'are coming', '.']	['The owner', 'of the parrots', 'in the trees', 'that the neighbors like', 'is coming', '.']	['The owners', 'of the parrot', 'in the trees', 'that the neighbors like', 'are coming', '.']	The owner of the parrot in the trees that the neighbors like is coming .	The owner of the parrot in the tree that the neighbors like are coming .	The owner of the parrot in the trees that the neighbors like are coming .	The owner of the parrot in the trees that the neighbors like are coming .	The owner of the parrots in the trees that the neighbors like is coming .	The owner of the parrot in the tree that the neighbors like is coming .	The owner of the parrot and the tree that the neighbors like is coming .	The owner of the parrot in the trees in the garden that the neighbors like is coming .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_sg P1_sg P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_sg	Subj_sg P1_sg Conj2_sg ROC_sg V_sg	Subj_sg P1_sg P2_pl P3_sg ROC_sg V_sg	['The owner', 'of the parrot', 'in the trees', 'that the neighbors like', 'is coming', '.']	['The owner', 'of the parrot', 'in the tree', 'that the neighbors like', 'are coming', '.']	['The owner', 'of the parrot', 'in the trees', 'that the neighbors like', 'are coming', '.']	['The owner', 'of the parrot', 'in the trees', 'that the neighbors like', 'are coming', '.']	['The owner', 'of the parrots', 'in the trees', 'that the neighbors like', 'is coming', '.']	['The owner', 'of the parrot', 'in the tree', 'that the neighbors like', 'is coming', '.']	['The owner', 'of the parrot', 'and the tree', 'that the neighbors like', 'is coming', '.']	['The owner', 'of the parrot', 'in the trees', 'in the garden', 'that the neighbors like', 'is coming', '.']
16177	The neighbors heard that the owners of the parrots are coming .	The neighbors announced that the owner of the parrots is coming .	The neighbors said that the owners of the parrot are coming .	The neighbors learned that the owner of the parrot is coming .	The neighbors knew that the owners of the parrots in the trees are coming .	The neighbors worried that the owner of the parrots in the trees is coming .	The neighbors reported that the owners of the parrot in the trees are coming .	Prefix Subj_pl P1_pl P2_None V_pl	Prefix Subj_sg P1_pl P2_None V_sg	Prefix Subj_pl P1_sg P2_None V_pl	Prefix Subj_sg P1_sg P2_None V_sg	Prefix Subj_pl P1_pl P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_pl P1_sg P2_pl V_pl	['The neighbors heard that', 'the owners', 'of the parrots', '', 'are coming', '.']	['The neighbors announced that', 'the owner', 'of the parrots', '', 'is coming', '.']	['The neighbors said that', 'the owners', 'of the parrot', '', 'are coming', '.']	['The neighbors learned that', 'the owner', 'of the parrot', '', 'is coming', '.']	['The neighbors knew that', 'the owners', 'of the parrots', 'in the trees', 'are coming', '.']	['The neighbors worried that', 'the owner', 'of the parrots', 'in the trees', 'is coming', '.']	['The neighbors reported that', 'the owners', 'of the parrot', 'in the trees', 'are coming', '.']	The neighbors said that the owner of the parrot in the trees is coming .	The neighbors said that the owner of the parrot in the tree are coming .	The neighbors said that the owner of the parrot in the trees are coming .	The neighbors said that the owner of the parrot in the trees are coming .	The neighbors said that the owner of the parrots in the trees is coming .	The neighbors said that the owner of the parrot in the tree is coming .	The neighbors said that the owner of the parrot and the tree is coming .	The neighbors said that the owner of the parrot in the trees in the garden is coming .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Prefix Subj_sg P1_sg P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_sg	Prefix Subj_sg P1_sg Conj2_sg V_sg	Prefix Subj_sg P1_sg P2_pl P3_sg V_sg	['The neighbors said that', 'the owner', 'of the parrot', 'in the trees', 'is coming', '.']	['The neighbors said that', 'the owner', 'of the parrot', 'in the tree', 'are coming', '.']	['The neighbors said that', 'the owner', 'of the parrot', 'in the trees', 'are coming', '.']	['The neighbors said that', 'the owner', 'of the parrot', 'in the trees', 'are coming', '.']	['The neighbors said that', 'the owner', 'of the parrots', 'in the trees', 'is coming', '.']	['The neighbors said that', 'the owner', 'of the parrot', 'in the tree', 'is coming', '.']	['The neighbors said that', 'the owner', 'of the parrot', 'and the tree', 'is coming', '.']	['The neighbors said that', 'the owner', 'of the parrot', 'in the trees', 'in the garden', 'is coming', '.']
16169	The colleagues know that the families of the winners are getting a big raise .	The colleagues know that the trainer of the winners is getting a big raise .	The colleagues know that the children of the winner are getting a big raise .	The colleagues know that the trainer of the winner is getting a big raise .	The colleagues know that the friends of the winners of the games are getting a big raise .	The colleagues know that the trainer of the winners of the games is getting a big raise .	The colleagues know that the employees of the winner of the games are getting a big raise .	Prefix Subj_pl P1_pl P2_None V_pl	Prefix Subj_sg P1_pl P2_None V_sg	Prefix Subj_pl P1_sg P2_None V_pl	Prefix Subj_sg P1_sg P2_None V_sg	Prefix Subj_pl P1_pl P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_pl P1_sg P2_pl V_pl	['The colleagues know that', 'the families', 'of the winners', '', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winners', '', 'is getting a big raise', '.']	['The colleagues know that', 'the children', 'of the winner', '', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', '', 'is getting a big raise', '.']	['The colleagues know that', 'the friends', 'of the winners', 'of the games', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winners', 'of the games', 'is getting a big raise', '.']	['The colleagues know that', 'the employees', 'of the winner', 'of the games', 'are getting a big raise', '.']	The colleagues know that the trainer of the winner of the games is getting a big raise .	The colleagues know that the trainer of the winner of the game are getting a big raise .	The colleagues know that the trainer of the winner of the games are getting a big raise .	The colleagues know that the trainer of the winner of the games are getting a big raise .	The colleagues know that the trainer of the winners of the games is getting a big raise .	The colleagues know that the trainer of the winner of the game is getting a big raise .	The colleagues know that the trainer of the winner and the game is getting a big raise .	The colleagues know that the trainer of the winner of the games in the tournament is getting a big raise .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Prefix Subj_sg P1_sg P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_sg	Prefix Subj_sg P1_sg Conj2_sg V_sg	Prefix Subj_sg P1_sg P2_pl P3_sg V_sg	['The colleagues know that', 'the trainer', 'of the winner', 'of the games', 'is getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'of the game', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'of the games', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'of the games', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winners', 'of the games', 'is getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'of the game', 'is getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'and the game', 'is getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'of the games', 'in the tournament', 'is getting a big raise', '.']
